city_slug,source_id,name,category_slug,category_source,address,postal_code,latitude,longitude,phone,website,social_url,website_status,source_timestamp,duplicate_status,duplicate_reason,review_reason,raw_tags
antwerp,osm:node/250398815,DATS 24,,amenity=fuel,,,51.242552,4.4306144,,https://customer.dats24.be/wps/portal/datscustomer/nl/b2c/locator#!/3730,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""fuel"", ""brand"": ""DATS 24"", ""name"": ""DATS 24"", ""operator"": ""Colruyt Group"", ""url"": ""https://www.dats24.be/"", ""website"": ""https://customer.dats24.be/wps/portal/datscustomer/nl/b2c/locator#!/3730""}"
antwerp,osm:node/250398816,Lukoil,,amenity=fuel,Groenendaallaan 170,2170,51.2438062,4.4296454,+32 3 645 44 78,https://www.lukoil.be/go/nl/lukoil_station.cfm?id=130,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""addr:housenumber"": ""170"", ""addr:postcode"": ""2170"", ""addr:street"": ""Groenendaallaan"", ""amenity"": ""fuel"", ""brand"": ""Lukoil"", ""name"": ""Lukoil"", ""operator"": ""Lukoil"", ""phone"": ""+32 3 645 44 78"", ""url"": ""http://www.lukoil.be/"", ""website"": ""https://www.lukoil.be/go/nl/lukoil_station.cfm?id=130""}"
antwerp,osm:node/250398891,TotalEnergies,,amenity=fuel,,,51.245028,4.4240845,,https://store.totalenergies.be/nl_BE/NB002493,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""fuel"", ""brand"": ""TotalEnergies"", ""name"": ""TotalEnergies"", ""website"": ""https://store.totalenergies.be/nl_BE/NB002493""}"
antwerp,osm:node/250398971,TotalEnergies,,amenity=fuel,,,51.2298611,4.4024672,,https://store.totalenergies.be/nl_BE/NB000912,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""fuel"", ""brand"": ""TotalEnergies"", ""name"": ""TotalEnergies"", ""operator"": ""TotalEnergies"", ""website"": ""https://store.totalenergies.be/nl_BE/NB000912""}"
antwerp,osm:node/250399087,TotalEnergies,,amenity=fuel,,,51.2269362,4.3777988,,https://store.totalenergies.be/nl_BE/NB005594,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""fuel"", ""brand"": ""TotalEnergies"", ""name"": ""TotalEnergies"", ""operator"": ""TotalEnergies"", ""website"": ""https://store.totalenergies.be/nl_BE/NB005594""}"
antwerp,osm:node/251466265,Q8 Easy,,amenity=fuel,,,51.1737177,4.3544777,,https://www.q8.be/nl/stations/q8-easy-antwerpen-hoboken,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""fuel"", ""brand"": ""Q8 Easy"", ""name"": ""Q8 Easy"", ""operator"": ""Q8"", ""website"": ""https://www.q8.be/nl/stations/q8-easy-antwerpen-hoboken""}"
antwerp,osm:node/251542004,Carrefour Express,,shop=convenience,,,51.2252413,4.4092217,,https://magasins.carrefour.eu,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""brand"": ""Carrefour Express"", ""name"": ""Carrefour Express"", ""shop"": ""convenience"", ""website"": ""https://magasins.carrefour.eu""}"
antwerp,osm:node/251542005,Carrefour Market,supermarkets,shop=supermarket,,,51.2186142,4.4025481,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""brand"": ""Carrefour Market"", ""name"": ""Carrefour Market"", ""shop"": ""supermarket""}"
antwerp,osm:node/253769724,Esso,,amenity=fuel,,,51.260308,4.4192438,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""fuel"", ""brand"": ""Esso"", ""name"": ""Esso"", ""operator"": ""Esso""}"
antwerp,osm:node/258342609,TotalEnergies,,amenity=fuel,Kapelsesteenweg 79,2180,51.2717067,4.4580513,,https://store.totalenergies.be/nl_BE/NB000535,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""addr:housenumber"": ""79"", ""addr:postcode"": ""2180"", ""addr:street"": ""Kapelsesteenweg"", ""amenity"": ""fuel"", ""brand"": ""TotalEnergies"", ""name"": ""TotalEnergies"", ""operator"": ""TotalEnergies"", ""website"": ""https://store.totalenergies.be/nl_BE/NB000535""}"
antwerp,osm:node/271146980,Politie Quinten Matsijslei,,amenity=police,,,51.2108334,4.4180256,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""police"", ""name"": ""Politie Quinten Matsijslei""}"
antwerp,osm:node/272457650,Crèmerie Flamingo,,amenity=ice_cream,,,51.2176242,4.4218054,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""ice_cream"", ""name"": ""Crèmerie Flamingo""}"
antwerp,osm:node/290172607,Carrefour Express,,shop=convenience,,,51.1960238,4.4431927,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""brand"": ""Carrefour Express"", ""name"": ""Carrefour Express"", ""shop"": ""convenience""}"
antwerp,osm:node/290173235,Gommers,pastry-shops,shop=bakery,Diksmuidelaan 130,,51.196535,4.4432662,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""130"", ""addr:street"": ""Diksmuidelaan"", ""name"": ""Gommers"", ""shop"": ""bakery""}"
antwerp,osm:node/290183429,Openbare Bibliotheek Groenenhoek,,amenity=library,Turkooisstraat 18,,51.1957084,4.4415812,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""addr:housenumber"": ""18"", ""addr:street"": ""Turkooisstraat"", ""amenity"": ""library"", ""name"": ""Openbare Bibliotheek Groenenhoek""}"
antwerp,osm:node/290184638,Brico,,shop=doityourself,de Robianostraat 155,,51.1935349,4.4742625,+32 3 312 89 50,https://www.brico.be/nl/storedetail/3660/borsbeek,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""addr:housenumber"": ""155"", ""addr:street"": ""de Robianostraat"", ""brand"": ""Brico"", ""name"": ""Brico"", ""phone"": ""+32 3 312 89 50"", ""shop"": ""doityourself"", ""website"": ""https://www.brico.be/nl/storedetail/3660/borsbeek""}"
antwerp,osm:node/290383133,Hilton Antwerp Old Town,hotel,tourism=hotel,Groenplaats 32,2000,51.2192758,4.4022091,+32 3 204 12 12,https://www.hilton.com/en/hotels/anrhitw-hilton-antwerp-old-town/?SEO_id=OTHR-EMEA-TW-ANRHITW,https://www.facebook.com/HiltonAntwerpOldTown,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""32"", ""addr:postcode"": ""2000"", ""addr:street"": ""Groenplaats"", ""brand"": ""Hilton"", ""contact:facebook"": ""https://www.facebook.com/HiltonAntwerpOldTown"", ""contact:instagram"": ""https://www.instagram.com/hiltonantwerp/"", ""name"": ""Hilton Antwerp Old Town"", ""operator"": ""Hilton"", ""phone"": ""+32 3 204 12 12"", ""tourism"": ""hotel"", ""website"": ""https://www.hilton.com/en/hotels/anrhitw-hilton-antwerp-old-town/?SEO_id=OTHR-EMEA-TW-ANRHITW""}"
antwerp,osm:node/296394885,DJo’s,bars-pubs,amenity=pub,,,51.2021268,4.4610982,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""DJo’s""}"
antwerp,osm:node/297296979,Eddy Janssens,veterinary,amenity=veterinary,291,,51.1930795,4.4461398,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""291"", ""amenity"": ""veterinary"", ""name"": ""Eddy Janssens""}"
antwerp,osm:node/297314329,Ons Huis,bars-pubs,amenity=pub,,,51.1950326,4.4421409,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""Ons Huis""}"
antwerp,osm:node/305753468,De Schorren,bars-pubs,amenity=pub,,,51.185283,4.3420819,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""De Schorren""}"
antwerp,osm:node/305795200,Extra Time,,leisure=sports_centre,,,51.1781464,4.3462793,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""leisure"": ""sports_centre"", ""name"": ""Extra Time""}"
antwerp,osm:node/306043167,Gemeentelijke Sportzaal Notelaar,,leisure=sports_centre,,,51.1764218,4.3534645,,https://www.antwerpen.be/nl/info/52d5051b39d8a6ec798b45cb/sporthal-notelaar-hoboken,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""leisure"": ""sports_centre"", ""name"": ""Gemeentelijke Sportzaal Notelaar"", ""website"": ""https://www.antwerpen.be/nl/info/52d5051b39d8a6ec798b45cb/sporthal-notelaar-hoboken""}"
antwerp,osm:node/306046714,Hobokense Sportvissers vzw,,leisure=fishing,,,51.1660854,4.3503593,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""leisure"": ""fishing"", ""name"": ""Hobokense Sportvissers vzw""}"
antwerp,osm:node/306276096,bpost,,amenity=post_office,Kioskplaats 41-43,2660,51.1751102,4.3503906,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""addr:housenumber"": ""41-43"", ""addr:postcode"": ""2660"", ""addr:street"": ""Kioskplaats"", ""amenity"": ""post_office"", ""name"": ""bpost"", ""operator"": ""bpost""}"
antwerp,osm:node/306484558,BENU,pharmacy,amenity=pharmacy,,,51.1787307,4.3782537,+32 3 827 81 97,https://storelocator.benu.be/nl/apotheek-benu-wilrijk-bauwenslaan,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""BENU"", ""phone"": ""+32 3 827 81 97"", ""website"": ""https://storelocator.benu.be/nl/apotheek-benu-wilrijk-bauwenslaan""}"
antwerp,osm:node/306484559,KBC,,amenity=bank,Pastoor Bauwenslaan 55,2610,51.1785353,4.3785202,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""addr:housenumber"": ""55"", ""addr:postcode"": ""2610"", ""addr:street"": ""Pastoor Bauwenslaan"", ""amenity"": ""bank"", ""brand"": ""KBC"", ""name"": ""KBC""}"
antwerp,osm:node/306486822,TinQ Hoboken,,amenity=fuel,Smallandlaan 1,,51.1796065,4.3368445,,https://www.tinq.be/tankstations/tinq-hoboken#default,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""addr:housenumber"": ""1"", ""addr:street"": ""Smallandlaan"", ""amenity"": ""fuel"", ""brand"": ""TinQ"", ""name"": ""TinQ Hoboken"", ""operator"": ""TinQ"", ""website"": ""https://www.tinq.be/tankstations/tinq-hoboken#default""}"
antwerp,osm:node/306486824,Terras a/d Schelde,cafe,amenity=cafe,,,51.1794765,4.3325783,,https://www.steiger3.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""cafe"", ""name"": ""Terras a/d Schelde"", ""website"": ""https://www.steiger3.be""}"
antwerp,osm:node/306498033,Bij Chris en Linda,fast-food,amenity=fast_food,,,51.1736033,4.3379559,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""fast_food"", ""name"": ""Bij Chris en Linda""}"
antwerp,osm:node/310626349,Cash,,amenity=atm,Gitschotellei 211,2140,51.2003606,4.446673,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""addr:housenumber"": ""211"", ""addr:postcode"": ""2140"", ""addr:street"": ""Gitschotellei"", ""amenity"": ""atm"", ""brand"": ""Cash"", ""name"": ""Cash"", ""operator"": ""Batopin""}"
antwerp,osm:node/317745794,Linkeroever,,amenity=post_office,,,51.2260188,4.3777002,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""post_office"", ""name"": ""Linkeroever""}"
antwerp,osm:node/321810991,Q8 Easy,,amenity=fuel,,,51.2065058,4.4524981,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""fuel"", ""brand"": ""Q8 Easy"", ""name"": ""Q8 Easy"", ""operator"": ""Q8""}"
antwerp,osm:node/322129184,Jardin Public,restaurant,amenity=restaurant,,,51.1979803,4.4437932,,https://www.jardinpublic.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Jardin Public"", ""website"": ""https://www.jardinpublic.be""}"
antwerp,osm:node/323124652,Sint Anna,,amenity=ferry_terminal,,,51.2339794,4.3972368,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""ferry_terminal"", ""name"": ""Sint Anna"", ""operator"": ""DeWaterbus""}"
antwerp,osm:node/340208811,Colmar,restaurant,amenity=restaurant,,,51.1923999,4.4068323,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Colmar""}"
antwerp,osm:node/345744018,De Leeuw Van Vlaanderen,restaurant,amenity=restaurant,Antwerpsebaan 413,2040,51.36967,4.3305116,+32 3 568 81 40,https://www.deleeuwvanvlaanderen-zandvliet.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""413"", ""addr:postcode"": ""2040"", ""addr:street"": ""Antwerpsebaan"", ""amenity"": ""restaurant"", ""name"": ""De Leeuw Van Vlaanderen"", ""phone"": ""+32 3 568 81 40"", ""website"": ""https://www.deleeuwvanvlaanderen-zandvliet.be""}"
antwerp,osm:node/357179926,Park Spoor Noord 2,,amenity=bicycle_rental,,,51.2290846,4.4247444,+32 3 206 50 30,https://www.velo-antwerpen.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""bicycle_rental"", ""brand"": ""Velo"", ""contact:phone"": ""+32 3 206 50 30"", ""name"": ""Park Spoor Noord 2"", ""operator"": ""Velo"", ""website"": ""https://www.velo-antwerpen.be/""}"
antwerp,osm:node/357181607,Stuivenbergplein,,amenity=bicycle_rental,,,51.2274604,4.4305338,+32 3 206 50 30,https://www.velo-antwerpen.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""bicycle_rental"", ""brand"": ""Velo"", ""contact:phone"": ""+32 3 206 50 30"", ""name"": ""Stuivenbergplein"", ""operator"": ""Velo"", ""website"": ""https://www.velo-antwerpen.be/""}"
antwerp,osm:node/375916930,Het Paleis,,amenity=theatre,,,51.2155815,4.4102735,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""amenity"": ""theatre"", ""name"": ""Het Paleis""}"
antwerp,osm:node/385181258,Shamra,restaurant,amenity=restaurant,Kasteelpleinstraat 53,2000,51.2101343,4.4021005,,https://shamra.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""53"", ""addr:postcode"": ""2000"", ""addr:street"": ""Kasteelpleinstraat"", ""amenity"": ""restaurant"", ""name"": ""Shamra"", ""website"": ""https://shamra.be""}"
antwerp,osm:node/385181288,De Broers van Julienne,restaurant,amenity=restaurant,Kasteelpleinstraat 45-47,2000,51.2103732,4.4019452,+32 3 232 02 03,https://www.debroersvanjulienne.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""45-47"", ""addr:postcode"": ""2000"", ""addr:street"": ""Kasteelpleinstraat"", ""amenity"": ""restaurant"", ""name"": ""De Broers van Julienne"", ""phone"": ""+32 3 232 02 03"", ""website"": ""https://www.debroersvanjulienne.be""}"
antwerp,osm:node/385181414,Vitrin,cafe,amenity=cafe,Marnixplaats 14,2000,51.2101587,4.3970063,,https://vitrin.eu/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""14"", ""addr:postcode"": ""2000"", ""addr:street"": ""Marnixplaats"", ""amenity"": ""cafe"", ""name"": ""Vitrin"", ""website"": ""https://vitrin.eu/""}"
antwerp,osm:node/385181439,Baron,bars-pubs,amenity=pub,Marnixplaats 5,2000,51.2106107,4.397908,+32 3 336 00 40,https://www.cafebaron.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""5"", ""addr:postcode"": ""2000"", ""addr:street"": ""Marnixplaats"", ""amenity"": ""pub"", ""name"": ""Baron"", ""phone"": ""+32 3 336 00 40"", ""website"": ""https://www.cafebaron.be""}"
antwerp,osm:node/385181448,Soho,bars-pubs,amenity=bar,Marnixplaats 6,2000,51.210364,4.397943,+32 3 246 60 69,https://www.bar-soho.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""6"", ""addr:postcode"": ""2000"", ""addr:street"": ""Marnixplaats"", ""amenity"": ""bar"", ""name"": ""Soho"", ""phone"": ""+32 3 246 60 69"", ""website"": ""https://www.bar-soho.be/""}"
antwerp,osm:node/385181456,Fiskebar,restaurant,amenity=restaurant,Marnixplaats 12,2000,51.2100526,4.3972588,+32 3 257 13 57,https://fiskebar.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""12"", ""addr:postcode"": ""2000"", ""addr:street"": ""Marnixplaats"", ""amenity"": ""restaurant"", ""name"": ""Fiskebar"", ""phone"": ""+32 3 257 13 57"", ""website"": ""https://fiskebar.be/""}"
antwerp,osm:node/401309938,Elisa Pralines,,shop=chocolate,Grote Markt 2,,51.2206177,4.3994048,+32 3 231 87 58,https://www.elisa-pralines.com/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""addr:housenumber"": ""2"", ""addr:street"": ""Grote Markt"", ""name"": ""Elisa Pralines"", ""phone"": ""+32 3 231 87 58"", ""shop"": ""chocolate"", ""website"": ""https://www.elisa-pralines.com/""}"
antwerp,osm:node/402503020,Empire Hotel,hotel,tourism=hotel,,,51.2164036,4.4178176,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""name"": ""Empire Hotel"", ""tourism"": ""hotel""}"
antwerp,osm:node/418728171,Pelgrimhuis launge,restaurant,amenity=restaurant,Pelgrimstraat 22,2000,51.2195391,4.3993105,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""22"", ""addr:postcode"": ""2000"", ""addr:street"": ""Pelgrimstraat"", ""amenity"": ""restaurant"", ""name"": ""Pelgrimhuis launge""}"
antwerp,osm:node/418731079,Abhostel,hostels,tourism=hostel,Kattenberg 110,,51.2150144,4.4387641,,https://www.abhostel.com/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""110"", ""addr:street"": ""Kattenberg"", ""name"": ""Abhostel"", ""tourism"": ""hostel"", ""website"": ""https://www.abhostel.com/""}"
antwerp,osm:node/418732569,Guesthouse 26,,tourism=guest_house,,,51.2194516,4.3992362,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""name"": ""Guesthouse 26"", ""tourism"": ""guest_house""}"
antwerp,osm:node/418735798,National,hotel,tourism=hotel,Nationalestraat 40,2000,51.216711,4.3991189,+32 3 231 97 36,https://www.hotelnational.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""40"", ""addr:postcode"": ""2000"", ""addr:street"": ""Nationalestraat"", ""name"": ""National"", ""phone"": ""+32 3 231 97 36"", ""tourism"": ""hotel"", ""website"": ""https://www.hotelnational.be""}"
antwerp,osm:node/418782791,Boomerang,hostels,tourism=hostel,Lange Leemstraat 95,2018,51.2082335,4.41267,+32 3 238 47 82,,https://www.facebook.com/boomeranghostels/,SOCIAL_ONLY,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""95"", ""addr:postcode"": ""2018"", ""addr:street"": ""Lange Leemstraat"", ""contact:facebook"": ""https://www.facebook.com/boomeranghostels/"", ""name"": ""Boomerang"", ""operator"": ""Boomerang Hostel"", ""phone"": ""+32 3 238 47 82"", ""tourism"": ""hostel""}"
antwerp,osm:node/418786166,Mabuhay,,tourism=guest_house,,,51.2061452,4.4315684,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,no confident canonical category mapping,"{""name"": ""Mabuhay"", ""tourism"": ""guest_house""}"
antwerp,osm:node/420530810,Babelle,cafe,amenity=cafe,Kapelsesteenweg 567,2180,51.2928192,4.4434991,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""567"", ""addr:postcode"": ""2180"", ""addr:street"": ""Kapelsesteenweg"", ""amenity"": ""cafe"", ""name"": ""Babelle""}"
