city_slug,source_id,name,category_slug,category_source,address,postal_code,latitude,longitude,phone,website,social_url,website_status,source_timestamp,duplicate_status,duplicate_reason,review_reason,raw_tags
antwerp,osm:node/306484558,BENU,pharmacy,amenity=pharmacy,,,51.1787307,4.3782537,+32 3 827 81 97,https://storelocator.benu.be/nl/apotheek-benu-wilrijk-bauwenslaan,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""BENU"", ""phone"": ""+32 3 827 81 97"", ""website"": ""https://storelocator.benu.be/nl/apotheek-benu-wilrijk-bauwenslaan""}"
antwerp,osm:node/306486824,Terras a/d Schelde,cafe,amenity=cafe,,,51.1794765,4.3325783,,https://www.steiger3.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""cafe"", ""name"": ""Terras a/d Schelde"", ""website"": ""https://www.steiger3.be""}"
antwerp,osm:node/306498033,Bij Chris en Linda,fast-food,amenity=fast_food,,,51.1736033,4.3379559,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""fast_food"", ""name"": ""Bij Chris en Linda""}"
antwerp,osm:node/322129184,Jardin Public,restaurant,amenity=restaurant,,,51.1979803,4.4437932,,https://www.jardinpublic.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Jardin Public"", ""website"": ""https://www.jardinpublic.be""}"
antwerp,osm:node/340208811,Colmar,restaurant,amenity=restaurant,,,51.1923999,4.4068323,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Colmar""}"
antwerp,osm:node/345744018,De Leeuw Van Vlaanderen,restaurant,amenity=restaurant,Antwerpsebaan 413,2040,51.36967,4.3305116,+32 3 568 81 40,https://www.deleeuwvanvlaanderen-zandvliet.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""413"", ""addr:postcode"": ""2040"", ""addr:street"": ""Antwerpsebaan"", ""amenity"": ""restaurant"", ""name"": ""De Leeuw Van Vlaanderen"", ""phone"": ""+32 3 568 81 40"", ""website"": ""https://www.deleeuwvanvlaanderen-zandvliet.be""}"
antwerp,osm:node/385181258,Shamra,restaurant,amenity=restaurant,Kasteelpleinstraat 53,2000,51.2101343,4.4021005,,https://shamra.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""53"", ""addr:postcode"": ""2000"", ""addr:street"": ""Kasteelpleinstraat"", ""amenity"": ""restaurant"", ""name"": ""Shamra"", ""website"": ""https://shamra.be""}"
antwerp,osm:node/385181288,De Broers van Julienne,restaurant,amenity=restaurant,Kasteelpleinstraat 45-47,2000,51.2103732,4.4019452,+32 3 232 02 03,https://www.debroersvanjulienne.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""45-47"", ""addr:postcode"": ""2000"", ""addr:street"": ""Kasteelpleinstraat"", ""amenity"": ""restaurant"", ""name"": ""De Broers van Julienne"", ""phone"": ""+32 3 232 02 03"", ""website"": ""https://www.debroersvanjulienne.be""}"
antwerp,osm:node/385181414,Vitrin,cafe,amenity=cafe,Marnixplaats 14,2000,51.2101587,4.3970063,,https://vitrin.eu/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""14"", ""addr:postcode"": ""2000"", ""addr:street"": ""Marnixplaats"", ""amenity"": ""cafe"", ""name"": ""Vitrin"", ""website"": ""https://vitrin.eu/""}"
antwerp,osm:node/385181439,Baron,bars-pubs,amenity=pub,Marnixplaats 5,2000,51.2106107,4.397908,+32 3 336 00 40,https://www.cafebaron.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""5"", ""addr:postcode"": ""2000"", ""addr:street"": ""Marnixplaats"", ""amenity"": ""pub"", ""name"": ""Baron"", ""phone"": ""+32 3 336 00 40"", ""website"": ""https://www.cafebaron.be""}"
antwerp,osm:node/385181448,Soho,bars-pubs,amenity=bar,Marnixplaats 6,2000,51.210364,4.397943,+32 3 246 60 69,https://www.bar-soho.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""6"", ""addr:postcode"": ""2000"", ""addr:street"": ""Marnixplaats"", ""amenity"": ""bar"", ""name"": ""Soho"", ""phone"": ""+32 3 246 60 69"", ""website"": ""https://www.bar-soho.be/""}"
antwerp,osm:node/385181456,Fiskebar,restaurant,amenity=restaurant,Marnixplaats 12,2000,51.2100526,4.3972588,+32 3 257 13 57,https://fiskebar.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""12"", ""addr:postcode"": ""2000"", ""addr:street"": ""Marnixplaats"", ""amenity"": ""restaurant"", ""name"": ""Fiskebar"", ""phone"": ""+32 3 257 13 57"", ""website"": ""https://fiskebar.be/""}"
antwerp,osm:node/402503020,Empire Hotel,hotel,tourism=hotel,,,51.2164036,4.4178176,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""name"": ""Empire Hotel"", ""tourism"": ""hotel""}"
antwerp,osm:node/418728171,Pelgrimhuis launge,restaurant,amenity=restaurant,Pelgrimstraat 22,2000,51.2195391,4.3993105,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""22"", ""addr:postcode"": ""2000"", ""addr:street"": ""Pelgrimstraat"", ""amenity"": ""restaurant"", ""name"": ""Pelgrimhuis launge""}"
antwerp,osm:node/418731079,Abhostel,hostels,tourism=hostel,Kattenberg 110,,51.2150144,4.4387641,,https://www.abhostel.com/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""110"", ""addr:street"": ""Kattenberg"", ""name"": ""Abhostel"", ""tourism"": ""hostel"", ""website"": ""https://www.abhostel.com/""}"
antwerp,osm:node/418735798,National,hotel,tourism=hotel,Nationalestraat 40,2000,51.216711,4.3991189,+32 3 231 97 36,https://www.hotelnational.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""40"", ""addr:postcode"": ""2000"", ""addr:street"": ""Nationalestraat"", ""name"": ""National"", ""phone"": ""+32 3 231 97 36"", ""tourism"": ""hotel"", ""website"": ""https://www.hotelnational.be""}"
antwerp,osm:node/418782791,Boomerang,hostels,tourism=hostel,Lange Leemstraat 95,2018,51.2082335,4.41267,+32 3 238 47 82,,https://www.facebook.com/boomeranghostels/,SOCIAL_ONLY,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""95"", ""addr:postcode"": ""2018"", ""addr:street"": ""Lange Leemstraat"", ""contact:facebook"": ""https://www.facebook.com/boomeranghostels/"", ""name"": ""Boomerang"", ""operator"": ""Boomerang Hostel"", ""phone"": ""+32 3 238 47 82"", ""tourism"": ""hostel""}"
antwerp,osm:node/420530810,Babelle,cafe,amenity=cafe,Kapelsesteenweg 567,2180,51.2928192,4.4434991,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""567"", ""addr:postcode"": ""2180"", ""addr:street"": ""Kapelsesteenweg"", ""amenity"": ""cafe"", ""name"": ""Babelle""}"
antwerp,osm:node/441170477,Zwitserse Apotheek,pharmacy,amenity=pharmacy,Dageraadplaats 25,2018,51.2072236,4.4296429,+32 3 236 28 71,http://www.zwitserseapotheek.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""25"", ""addr:postcode"": ""2018"", ""addr:street"": ""Dageraadplaats"", ""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Zwitserse Apotheek"", ""phone"": ""+32 3 236 28 71"", ""website"": ""http://www.zwitserseapotheek.be/""}"
antwerp,osm:node/472272004,Apotheek De Ferm,pharmacy,amenity=pharmacy,Merksemheidelaan 2,,51.2536198,4.4632788,+32 3 645 88 00,https://apotheekdeferm.apotheek.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""2"", ""addr:street"": ""Merksemheidelaan"", ""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Apotheek De Ferm"", ""phone"": ""+32 3 645 88 00"", ""website"": ""https://apotheekdeferm.apotheek.be/""}"
antwerp,osm:node/476581784,Lombardia,restaurant,amenity=restaurant,,,51.2173167,4.4036691,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Lombardia""}"
antwerp,osm:node/479820991,Burger King,fast-food,amenity=fast_food,Groenendaallaan 412,,51.2451483,4.4156949,+32 3 541 49 25,https://stores.burgerking.be/nl/burger-king-antwerpen-kinepolis,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""412"", ""addr:street"": ""Groenendaallaan"", ""amenity"": ""fast_food"", ""brand"": ""Burger King"", ""name"": ""Burger King"", ""phone"": ""+32 3 541 49 25"", ""website"": ""https://stores.burgerking.be/nl/burger-king-antwerpen-kinepolis""}"
antwerp,osm:node/495189769,Apotheek Bek,pharmacy,amenity=pharmacy,,,51.2073868,4.4199025,,https://apotheekbek.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Apotheek Bek"", ""website"": ""https://apotheekbek.be""}"
antwerp,osm:node/495190058,Kruispunt Apotheek,pharmacy,amenity=pharmacy,,,51.2057336,4.4175826,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Kruispunt Apotheek""}"
antwerp,osm:node/500349272,Colruyt,supermarkets,shop=supermarket,Eyendijkstraat 22,,51.2211986,4.4579189,+32 3 326 50 70,https://www.colruyt.be/nl/winkelzoeker/colruyt-deurne-antwerpen,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""22"", ""addr:street"": ""Eyendijkstraat"", ""brand"": ""Colruyt"", ""name"": ""Colruyt"", ""phone"": ""+32 3 326 50 70"", ""shop"": ""supermarket"", ""website"": ""https://www.colruyt.be/nl/winkelzoeker/colruyt-deurne-antwerpen""}"
antwerp,osm:node/500350370,Den witten Hert,cafe,amenity=cafe,,,51.2201652,4.4560823,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""cafe"", ""name"": ""Den witten Hert""}"
antwerp,osm:node/500350892,De Beul,pharmacy,amenity=pharmacy,,,51.2225909,4.4586056,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""De Beul""}"
antwerp,osm:node/500351301,Venneborg,restaurant,amenity=restaurant,,,51.223795,4.4747675,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Venneborg""}"
antwerp,osm:node/500351865,Colruyt,supermarkets,shop=supermarket,Ruggeveldlaan 601,,51.2228811,4.478544,+32 2 616 78 49,https://www.colruyt.be/nl/winkelzoeker/colruyt-deurne-antwerpen-1,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""601"", ""addr:street"": ""Ruggeveldlaan"", ""brand"": ""Colruyt"", ""name"": ""Colruyt"", ""phone"": ""+32 2 616 78 49"", ""shop"": ""supermarket"", ""website"": ""https://www.colruyt.be/nl/winkelzoeker/colruyt-deurne-antwerpen-1""}"
antwerp,osm:node/500362321,Leeuwlant,cafe,amenity=cafe,,,51.2241928,4.4663732,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""cafe"", ""name"": ""Leeuwlant""}"
antwerp,osm:node/500363020,Ter Rivierenhof,restaurant,amenity=restaurant,,,51.2202629,4.4662644,+32 3 324 30 31,https://www.terrivierenhof.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""restaurant"", ""contact:phone"": ""+32 3 324 30 31"", ""contact:website"": ""https://www.terrivierenhof.be/"", ""name"": ""Ter Rivierenhof""}"
antwerp,osm:node/500377031,Bar Stark,cafe,amenity=cafe,Cornelissenlaan 10,2100,51.214897,4.4619358,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""10"", ""addr:postcode"": ""2100"", ""addr:street"": ""Cornelissenlaan"", ""amenity"": ""cafe"", ""name"": ""Bar Stark""}"
antwerp,osm:node/500378443,De Komeet,restaurant,amenity=restaurant,,,51.2206768,4.459861,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""De Komeet""}"
antwerp,osm:node/506116554,Ter Rivieren,pharmacy,amenity=pharmacy,,,51.2132962,4.4574944,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Ter Rivieren""}"
antwerp,osm:node/506116556,Vlaskop,bars-pubs,amenity=pub,,,51.2123482,4.4583903,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""Vlaskop""}"
antwerp,osm:node/516617417,Pizza Hut,restaurant,amenity=restaurant,Terbekehofdreef 1,2610,51.1527093,4.3811163,+32 3 877 20 22,https://restaurants.pizzahut.be/restaurant/restaurant-wilrijk,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""1"", ""addr:postcode"": ""2610"", ""addr:street"": ""Terbekehofdreef"", ""amenity"": ""restaurant"", ""brand"": ""Pizza Hut"", ""name"": ""Pizza Hut"", ""phone"": ""+32 3 877 20 22"", ""website"": ""https://restaurants.pizzahut.be/restaurant/restaurant-wilrijk""}"
antwerp,osm:node/556954935,Den Brem,cafe,amenity=cafe,Bosheidelaan 68,2610,51.1757172,4.3786854,,http://www.denbrem.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""68"", ""addr:postcode"": ""2610"", ""addr:street"": ""Bosheidelaan"", ""amenity"": ""cafe"", ""name"": ""Den Brem"", ""website"": ""http://www.denbrem.be""}"
antwerp,osm:node/579259027,Omega,bars-pubs,amenity=pub,,,51.2219421,4.4590648,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""Omega""}"
antwerp,osm:node/626902999,Kassa 4,bars-pubs,amenity=pub,Ossenmarkt 21,2000,51.2215754,4.4136209,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""21"", ""addr:postcode"": ""2000"", ""addr:street"": ""Ossenmarkt"", ""amenity"": ""pub"", ""name"": ""Kassa 4""}"
antwerp,osm:node/627937967,Barracuda,bars-pubs,amenity=pub,Ossenmarkt 1,,51.2222428,4.4133605,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""1"", ""addr:street"": ""Ossenmarkt"", ""amenity"": ""pub"", ""name"": ""Barracuda""}"
antwerp,osm:node/631423552,Spoor 8,bars-pubs,amenity=pub,,,51.221534,4.4138209,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""Spoor 8""}"
antwerp,osm:node/638908822,De Prof,bars-pubs,amenity=pub,Vekestraat 51-53,2000,51.2236222,4.4115477,,https://www.prof.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""51-53"", ""addr:postcode"": ""2000"", ""addr:street"": ""Vekestraat"", ""amenity"": ""pub"", ""name"": ""De Prof"", ""website"": ""https://www.prof.be/""}"
antwerp,osm:node/638908895,Café Cousteau,bars-pubs,amenity=pub,Paardenmarkt 42,2000,51.2249982,4.4099964,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""42"", ""addr:postcode"": ""2000"", ""addr:street"": ""Paardenmarkt"", ""amenity"": ""pub"", ""name"": ""Café Cousteau""}"
antwerp,osm:node/659805377,anna,restaurant,amenity=restaurant,,,51.1900421,4.4044081,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""anna""}"
antwerp,osm:node/694047882,Zaowang,restaurant,amenity=restaurant,,,51.2202261,4.3996475,,https://www.zaowang.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Zaowang"", ""website"": ""https://www.zaowang.be""}"
antwerp,osm:node/702681599,Spar,supermarkets,shop=supermarket,,,51.195912,4.4562122,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""brand"": ""Spar"", ""name"": ""Spar"", ""shop"": ""supermarket""}"
antwerp,osm:node/717707853,Europa,pharmacy,amenity=pharmacy,Groenplaats 42,2000,51.218283,4.4020381,+32 3 233 26 27,https://www.apotheekmees.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""42"", ""addr:postcode"": ""2000"", ""addr:street"": ""Groenplaats"", ""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Europa"", ""operator"": ""Mees"", ""phone"": ""+32 3 233 26 27"", ""website"": ""https://www.apotheekmees.be/""}"
antwerp,osm:node/717707999,Strobbe,pharmacy,amenity=pharmacy,,,51.2193546,4.3977824,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Strobbe""}"
antwerp,osm:node/717711175,St. Simonne,cafe,amenity=cafe,Sint-Andriesplaats 6,,51.2153597,4.3962892,,,https://www.facebook.com/pg/St.Simonne/,SOCIAL_ONLY,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""6"", ""addr:street"": ""Sint-Andriesplaats"", ""amenity"": ""cafe"", ""contact:facebook"": ""https://www.facebook.com/pg/St.Simonne/"", ""name"": ""St. Simonne""}"
antwerp,osm:node/738807327,Juttu,clothing-store,shop=clothes,,,51.2184304,4.4062722,+32 3 231 10 44,https://www.juttu.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""contact:phone"": ""+32 3 231 10 44"", ""contact:website"": ""https://www.juttu.be/"", ""name"": ""Juttu"", ""shop"": ""clothes""}"
antwerp,osm:node/738839933,De Slegte,bookstore,shop=books,Wapper 5,2000,51.2173614,4.4092212,+32 3 231 66 27,https://www.deslegte.com/antwerpen-wapper/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""5"", ""addr:postcode"": ""2000"", ""addr:street"": ""Wapper"", ""brand"": ""De Slegte"", ""name"": ""De Slegte"", ""phone"": ""+32 3 231 66 27"", ""shop"": ""books"", ""website"": ""https://www.deslegte.com/antwerpen-wapper/""}"
antwerp,osm:node/739646215,C&A,clothing-store,shop=clothes,Meir 68,2000,51.2179094,4.4107268,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""68"", ""addr:postcode"": ""2000"", ""addr:street"": ""Meir"", ""brand"": ""C&A"", ""name"": ""C&A"", ""shop"": ""clothes""}"
antwerp,osm:node/741369831,H&M,clothing-store,shop=clothes,Meir 89-97,2000,51.2181695,4.4109654,,,,NO_WEBSITE,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""89-97"", ""addr:postcode"": ""2000"", ""addr:street"": ""Meir"", ""brand"": ""H&M"", ""name"": ""H&M"", ""shop"": ""clothes""}"
antwerp,osm:node/741373293,Snipes,shoe-stores,shop=shoes,Meir 78,2000,51.2179603,4.4115701,+32 3 232 93 10,https://www.snipes.com,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""78"", ""addr:postcode"": ""2000"", ""addr:street"": ""Meir"", ""brand"": ""Snipes"", ""name"": ""Snipes"", ""phone"": ""+32 3 232 93 10"", ""shop"": ""shoes"", ""website"": ""https://www.snipes.com""}"
antwerp,osm:node/784088787,Panos,fast-food,amenity=fast_food,,,51.2002782,4.4330028,+32 3 230 96 25,https://www.panos.be/nl/winkel/panos-rail-berchem-23206,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""fast_food"", ""brand"": ""Panos"", ""name"": ""Panos"", ""phone"": ""+32 3 230 96 25"", ""website"": ""https://www.panos.be/nl/winkel/panos-rail-berchem-23206""}"
antwerp,osm:node/821293211,Brasserie 1920,restaurant,amenity=restaurant,,,51.1947486,4.4061949,,https://all.accor.com/hotel/B664/index.en.shtml,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Brasserie 1920"", ""website"": ""https://all.accor.com/hotel/B664/index.en.shtml""}"
antwerp,osm:node/821293291,Brusketta,restaurant,amenity=restaurant,Jan Van Rijswijcklaan 67,2018,51.1967962,4.4064824,+32 3 238 26 00,https://www.brusketta-antwerpen.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""67"", ""addr:postcode"": ""2018"", ""addr:street"": ""Jan Van Rijswijcklaan"", ""amenity"": ""restaurant"", ""name"": ""Brusketta"", ""phone"": ""+32 3 238 26 00"", ""website"": ""https://www.brusketta-antwerpen.be""}"
antwerp,osm:node/932290911,Restaurant Lokal,restaurant,amenity=restaurant,Jan Van Rijswijcklaan 1,2018,51.1977169,4.4099884,+32 3 257 10 92,https://restaurantlokal.be/,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""1"", ""addr:postcode"": ""2018"", ""addr:street"": ""Jan Van Rijswijcklaan"", ""amenity"": ""restaurant"", ""contact:phone"": ""+32 3 257 10 92"", ""name"": ""Restaurant Lokal"", ""phone"": ""+32 3 430 53 15"", ""website"": ""https://restaurantlokal.be/""}"
antwerp,osm:node/932290918,minerva,restaurant,amenity=restaurant,Karel Oomsstraat 36,,51.1961559,4.4091595,,https://www.restaurantminerva.be,,WEBSITE_PRESENT,2026-08-15T10:00:07.461564+00:00,clean,,,"{""addr:housenumber"": ""36"", ""addr:street"": ""Karel Oomsstraat"", ""amenity"": ""restaurant"", ""name"": ""minerva"", ""website"": ""https://www.restaurantminerva.be""}"
