city_slug,source_id,name,category_slug,category_source,address,postal_code,latitude,longitude,phone,website,social_url,website_status,source_timestamp,duplicate_status,duplicate_reason,review_reason,raw_tags
ixelles,osm:node/347350395,Le Griffon,bars-pubs,amenity=pub,,,50.8296471,4.3858053,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""Le Griffon""}"
ixelles,osm:node/347507397,The Vester Bar,bars-pubs,amenity=pub,,,50.8396296,4.3725988,+32 2 511 20 23,https://vester-bar.be/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pub"", ""contact:phone"": ""+32 2 511 20 23"", ""contact:website"": ""https://vester-bar.be/"", ""name"": ""The Vester Bar""}"
ixelles,osm:node/347996071,La Terrasse,restaurant,amenity=restaurant,,,50.8389893,4.3982882,+32 2 732 28 51,http://www.brasserielaterrasse.be,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""contact:phone"": ""+32 2 732 28 51"", ""contact:website"": ""http://www.brasserielaterrasse.be"", ""name"": ""La Terrasse""}"
ixelles,osm:node/347996074,Sel et Sucre,fast-food,amenity=fast_food,,,50.8388547,4.3986727,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""fast_food"", ""name"": ""Sel et Sucre""}"
ixelles,osm:node/347996082,peau neuve,beauty-salon,shop=beauty,,,50.8375901,4.3962798,,https://www.peau-neuve.be/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""contact:website"": ""https://www.peau-neuve.be/"", ""name"": ""peau neuve"", ""shop"": ""beauty""}"
ixelles,osm:node/347996133,L'Atelier,pastry-shops,shop=bakery,,,50.8362583,4.392763,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""name"": ""L'Atelier"", ""shop"": ""bakery""}"
ixelles,osm:node/348031957,Poule & Poulette,restaurant,amenity=restaurant,,,50.8375171,4.3807972,+32 2 759 42 97,https://poulepoulette.com/fr/locaties/brussel-place-jourdan,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,existing_duplicate,"source id, name/address, phone, or website matched existing listing",,"{""amenity"": ""restaurant"", ""contact:phone"": ""+32 2 759 42 97"", ""contact:website"": ""https://poulepoulette.com/fr/locaties/brussel-place-jourdan"", ""name"": ""Poule & Poulette""}"
ixelles,osm:node/349732797,Coiffure Hair Style,beauty-salon,shop=hairdresser,,,50.834694,4.373017,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""name"": ""Coiffure Hair Style"", ""shop"": ""hairdresser""}"
ixelles,osm:node/350815522,Café Tulipant,bars-pubs,amenity=pub,,,50.8334995,4.3667419,+32 2 851 31 80,https://compagnieabc.be/restaurant/cafe-tulipant/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pub"", ""contact:phone"": ""+32 2 851 31 80"", ""contact:website"": ""https://compagnieabc.be/restaurant/cafe-tulipant/"", ""name"": ""Café Tulipant""}"
ixelles,osm:node/350832570,Nicolas,pharmacy,amenity=pharmacy,,,50.8344239,4.3690581,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Nicolas""}"
ixelles,osm:node/352862857,Terracotta,restaurant,amenity=restaurant,,,50.8366701,4.3887019,+32 2 721 18 62,https://terracotta-pt.wixsite.com/terracottapizzetapas,https://www.facebook.com/TerracottaPizzeTapas/,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""contact:facebook"": ""https://www.facebook.com/TerracottaPizzeTapas/"", ""contact:phone"": ""+32 2 721 18 62"", ""contact:website"": ""https://terracotta-pt.wixsite.com/terracottapizzetapas"", ""name"": ""Terracotta""}"
ixelles,osm:node/353002715,Manhattn's Burger,restaurant,amenity=restaurant,,,50.8390124,4.3981764,,https://www.manhattns.com/location/merode,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,existing_duplicate,"source id, name/address, phone, or website matched existing listing",,"{""amenity"": ""restaurant"", ""contact:website"": ""https://www.manhattns.com/location/merode"", ""name"": ""Manhattn's Burger"", ""operator"": ""Manhattn's""}"
ixelles,osm:node/353155948,Pizz' aldente,fast-food,amenity=fast_food,,,50.836442,4.3924937,+32 2 732 05 22,https://pizzaldente.be/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""fast_food"", ""contact:phone"": ""+32 2 732 05 22"", ""contact:website"": ""https://pizzaldente.be/"", ""name"": ""Pizz' aldente""}"
ixelles,osm:node/353155952,Lys,beauty-salon,shop=beauty,,,50.8363231,4.3873098,,https://lysloveyourskin.be/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""contact:website"": ""https://lysloveyourskin.be/"", ""name"": ""Lys"", ""shop"": ""beauty""}"
ixelles,osm:node/353155953,ES Europa,bars-pubs,amenity=pub,,,50.8366853,4.3871189,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""ES Europa""}"
ixelles,osm:node/353378687,L'Autobus,bars-pubs,amenity=pub,,,50.836754,4.3818139,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""L'Autobus""}"
ixelles,osm:node/353405444,Farmalia Etterbeek,pharmacy,amenity=pharmacy,,,50.8303419,4.4004807,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Farmalia Etterbeek"", ""operator"": ""Grace Karim""}"
ixelles,osm:node/354619056,Pharma City Chasse,pharmacy,amenity=pharmacy,,,50.8287308,4.3932815,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""name"": ""Pharma City Chasse""}"
ixelles,osm:node/354619109,Il Vesuvio,restaurant,amenity=restaurant,,,50.8286041,4.3906403,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Il Vesuvio""}"
ixelles,osm:node/356304553,Bistropolitan Brussels,restaurant,amenity=restaurant,,,50.8377032,4.404486,,https://restaurant-bistropolitan.be/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""contact:website"": ""https://restaurant-bistropolitan.be/"", ""name"": ""Bistropolitan Brussels""}"
ixelles,osm:node/356772055,Pharmacie de l'Escadron,pharmacy,amenity=pharmacy,,,50.8333152,4.4028034,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""name"": ""Pharmacie de l'Escadron""}"
ixelles,osm:node/364336256,Volontaire,pharmacy,amenity=pharmacy,,,50.8282148,4.4067143,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""name"": ""Volontaire""}"
ixelles,osm:node/401274249,Anciaux,pharmacy,amenity=pharmacy,,,50.8369933,4.4190064,+32 2 770 22 19,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""contact:phone"": ""+32 2 770 22 19"", ""healthcare"": ""pharmacy"", ""name"": ""Anciaux""}"
ixelles,osm:node/417672900,Pharmacie de Gribaumont,pharmacy,amenity=pharmacy,,,50.8372625,4.4154829,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""name"": ""Pharmacie de Gribaumont""}"
ixelles,osm:node/417672904,Brasserie Gribaumont,restaurant,amenity=restaurant,,,50.8372957,4.4158964,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Brasserie Gribaumont""}"
ixelles,osm:node/417672905,Garage Samson,,shop=car_repair,,,50.8374126,4.4150314,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,no confident canonical category mapping,"{""name"": ""Garage Samson"", ""shop"": ""car_repair""}"
ixelles,osm:node/417672912,Lefébure,pharmacy,amenity=pharmacy,,,50.8305811,4.4156661,+32 2 770 35 25,https://lefebure.pharmacie.be/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""contact:phone"": ""+32 2 770 35 25"", ""contact:website"": ""https://lefebure.pharmacie.be/"", ""name"": ""Lefébure""}"
ixelles,osm:node/418893885,B Skin Legacy,beauty-salon,shop=beauty,,,50.8288509,4.4077306,,https://www.bskinlegacy.com/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""contact:website"": ""https://www.bskinlegacy.com/"", ""name"": ""B Skin Legacy"", ""shop"": ""beauty""}"
ixelles,osm:node/418893915,New Europa,pharmacy,amenity=pharmacy,,,50.8233914,4.4080014,+32 2 673 12 00,https://neweuropa.pharmacie.be/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""contact:phone"": ""+32 2 673 12 00"", ""contact:website"": ""https://neweuropa.pharmacie.be/"", ""healthcare"": ""pharmacy"", ""name"": ""New Europa""}"
ixelles,osm:node/423335846,Van Elwyck,pharmacy,amenity=pharmacy,,,50.8241011,4.3502665,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""name"": ""Van Elwyck""}"
ixelles,osm:node/426844843,McDonald's,fast-food,amenity=fast_food,,,50.8151504,4.3670634,,https://www.mcdonalds.be/nl/restaurants/bascule-in-store,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,existing_duplicate,"source id, name/address, phone, or website matched existing listing",,"{""amenity"": ""fast_food"", ""brand"": ""McDonald's"", ""name"": ""McDonald's"", ""website"": ""https://www.mcdonalds.be/nl/restaurants/bascule-in-store""}"
ixelles,osm:node/457481343,Penninckx,pharmacy,amenity=pharmacy,,,50.8092695,4.4036134,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Penninckx""}"
ixelles,osm:node/457878619,Voltaire,restaurant,amenity=restaurant,,,50.8178431,4.3549102,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Voltaire""}"
ixelles,osm:node/463174855,BBP Bailli,bars-pubs,amenity=pub,,,50.8272547,4.3633948,,https://www.beerproject.be/en/taproom/bailli/,https://www.facebook.com/bbp.bailli,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pub"", ""contact:facebook"": ""https://www.facebook.com/bbp.bailli"", ""contact:website"": ""https://www.beerproject.be/en/taproom/bailli/"", ""name"": ""BBP Bailli""}"
ixelles,osm:node/471072464,Multipharma,pharmacy,amenity=pharmacy,,,50.8153245,4.3892475,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""brand"": ""Multipharma"", ""healthcare"": ""pharmacy"", ""name"": ""Multipharma"", ""operator"": ""Multipharma""}"
ixelles,osm:node/471073643,Silex,legal-services,office=lawyer,,,50.8082613,4.3935884,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""name"": ""Silex"", ""office"": ""lawyer""}"
ixelles,osm:node/474985851,Coq D'Or,restaurant,amenity=restaurant,,,50.8323923,4.3495339,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Coq D'Or""}"
ixelles,osm:node/474985852,Tahiti,beauty-salon,shop=beauty,,,50.8315136,4.348752,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""name"": ""Tahiti"", ""shop"": ""beauty""}"
ixelles,osm:node/474985854,Brasserie Verschueren,bars-pubs,amenity=pub,,,50.8302079,4.3442551,+32 2 539 40 68,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pub"", ""contact:phone"": ""+32 2 539 40 68"", ""name"": ""Brasserie Verschueren""}"
ixelles,osm:node/474985858,Oma,restaurant,amenity=restaurant,,,50.832211,4.3493435,+32 2 539 29 04,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""contact:phone"": ""+32 2 539 29 04"", ""name"": ""Oma""}"
ixelles,osm:node/474985859,Le Taj,restaurant,amenity=restaurant,,,50.83228,4.3494072,+32 2 538 43 14,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""contact:phone"": ""+32 2 538 43 14"", ""name"": ""Le Taj""}"
ixelles,osm:node/474986928,Nuovo Rosso,restaurant,amenity=restaurant,,,50.8335356,4.3525027,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Nuovo Rosso""}"
ixelles,osm:node/479033191,Place aux Plantes,cafe,amenity=cafe,,,50.8331951,4.3696771,,https://www.placeauxplantes.be/,https://www.instagram.com/place.aux.plantes,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""cafe"", ""contact:instagram"": ""https://www.instagram.com/place.aux.plantes"", ""contact:website"": ""https://www.placeauxplantes.be/"", ""name"": ""Place aux Plantes""}"
ixelles,osm:node/518678928,Nomad Community,cafe,amenity=cafe,,,50.8318842,4.3445572,,https://www.nomad-community.be/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""cafe"", ""contact:website"": ""https://www.nomad-community.be/"", ""name"": ""Nomad Community""}"
ixelles,osm:node/518680844,La porte de Hal,pastry-shops,shop=bakery,,,50.8324957,4.3425698,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""name"": ""La porte de Hal"", ""shop"": ""bakery""}"
ixelles,osm:node/518687011,Hector Chicken,fast-food,amenity=fast_food,,,50.8307399,4.3444688,,https://hector.be,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,existing_duplicate,"source id, name/address, phone, or website matched existing listing",,"{""amenity"": ""fast_food"", ""contact:website"": ""https://hector.be"", ""name"": ""Hector Chicken"", ""operator"": ""Hector Chicken""}"
ixelles,osm:node/544426591,Hilton Garden Inn Brussels City Centre,hotel,tourism=hotel,,,50.832265,4.3501468,+32 2 538 88 30,https://www.hilton.com/en/hotels/brugigi-hilton-garden-inn-brussels-city-centre,https://www.facebook.com/HGIBrusselsLouise,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,existing_duplicate,"source id, name/address, phone, or website matched existing listing",,"{""brand"": ""Hilton Garden Inn"", ""contact:facebook"": ""https://www.facebook.com/HGIBrusselsLouise"", ""contact:instagram"": ""hiltongardeninnbrussels"", ""contact:phone"": ""+32 2 538 88 30"", ""contact:website"": ""https://www.hilton.com/en/hotels/brugigi-hilton-garden-inn-brussels-city-centre"", ""name"": ""Hilton Garden Inn Brussels City Centre"", ""operator"": ""Hilton Hotels"", ""tourism"": ""hotel""}"
ixelles,osm:node/592367485,African hairdressers,beauty-salon,shop=hairdresser,,,50.8369991,4.363183,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""name"": ""African hairdressers"", ""shop"": ""hairdresser""}"
ixelles,osm:node/613352975,Wolf Street Cafe,restaurant,amenity=restaurant,,,50.8177713,4.3927708,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""name"": ""Wolf Street Cafe""}"
ixelles,osm:node/623504311,Yagura,restaurant,amenity=restaurant,,,50.8082506,4.3706525,+32 2 375 01 16,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""restaurant"", ""contact:phone"": ""+32 2 375 01 16"", ""name"": ""Yagura""}"
ixelles,osm:node/633337670,Fritkot Bompa,fast-food,amenity=fast_food,,,50.8295341,4.3789336,,https://fritkotbompa.tripod.com,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""fast_food"", ""contact:website"": ""https://fritkotbompa.tripod.com"", ""name"": ""Fritkot Bompa""}"
ixelles,osm:node/639059237,Medsam,pharmacy,amenity=pharmacy,,,50.8282456,4.3852721,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""name"": ""Medsam""}"
ixelles,osm:node/639059243,Maxpharma,pharmacy,amenity=pharmacy,,,50.8300033,4.3910357,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""name"": ""Maxpharma""}"
ixelles,osm:node/639059251,Goffin,pharmacy,amenity=pharmacy,,,50.8359263,4.3809745,+32 2 647 14 99,https://www.pharmaciegoffin.be/etterbeek.html,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""contact:phone"": ""+32 2 647 14 99"", ""contact:website"": ""https://www.pharmaciegoffin.be/etterbeek.html"", ""healthcare"": ""pharmacy"", ""name"": ""Goffin""}"
ixelles,osm:node/639059254,Jourdan,pharmacy,amenity=pharmacy,,,50.8373781,4.3817684,+32 2 231 00 86,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""contact:phone"": ""+32 2 231 00 86"", ""healthcare"": ""pharmacy"", ""name"": ""Jourdan""}"
ixelles,osm:node/639059257,Pharmacie St-Pierre,pharmacy,amenity=pharmacy,,,50.8375095,4.3954731,+32 2 733 11 13,https://universalpharma.be,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""contact:phone"": ""+32 2 733 11 13"", ""contact:website"": ""https://universalpharma.be"", ""healthcare"": ""pharmacy"", ""name"": ""Pharmacie St-Pierre""}"
ixelles,osm:node/639059265,Ghispharma,pharmacy,amenity=pharmacy,,,50.8398159,4.4000741,+32 2 733 51 82,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""contact:phone"": ""+32 2 733 51 82"", ""healthcare"": ""pharmacy"", ""name"": ""Ghispharma""}"
ixelles,osm:node/639114100,Pharmacie de la Chasse,pharmacy,amenity=pharmacy,,,50.8310147,4.3901058,+32 2 647 43 93,https://pharmaciedelachasse.be/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""contact:phone"": ""+32 2 647 43 93"", ""contact:website"": ""https://pharmaciedelachasse.be/"", ""name"": ""Pharmacie de la Chasse""}"
ixelles,osm:node/639114101,Secundum Artem,pharmacy,amenity=pharmacy,,,50.833009,4.394367,+32 2 734 17 12,https://secundumartem.pharmacie.be,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""contact:phone"": ""+32 2 734 17 12"", ""contact:website"": ""https://secundumartem.pharmacie.be"", ""healthcare"": ""pharmacy"", ""name"": ""Secundum Artem""}"
ixelles,osm:node/639114102,Mon Ange,pharmacy,amenity=pharmacy,,,50.8391598,4.3824232,+32 2 231 16 47,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""contact:phone"": ""+32 2 231 16 47"", ""healthcare"": ""pharmacy"", ""name"": ""Mon Ange""}"
ixelles,osm:node/639114104,Pharmacie du Roi Vainqueur,pharmacy,amenity=pharmacy,,,50.8307144,4.4005894,+32 2 733 03 36,https://www.phduroivainqueur.be/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""contact:phone"": ""+32 2 733 03 36"", ""contact:website"": ""https://www.phduroivainqueur.be/"", ""healthcare"": ""pharmacy"", ""name"": ""Pharmacie du Roi Vainqueur""}"
ixelles,osm:node/640150954,Van Deynse,pastry-shops,shop=bakery,,,50.8357258,4.3872365,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""name"": ""Van Deynse"", ""shop"": ""bakery""}"
ixelles,osm:node/641818043,Au Vatel,pastry-shops,shop=bakery,,,50.8370282,4.3817939,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""name"": ""Au Vatel"", ""shop"": ""bakery""}"
ixelles,osm:node/667988237,Ponthot-Claux,pharmacy,amenity=pharmacy,,,50.8168765,4.4138655,,,,NO_WEBSITE,2026-08-19T11:30:10.603970+00:00,clean,,,"{""amenity"": ""pharmacy"", ""name"": ""Ponthot-Claux""}"
ixelles,osm:node/668100706,Renaissance Brussels Hotel,hotel,tourism=hotel,,,50.8380099,4.3717258,+32 2 505 29 29,https://www.marriott.com/hotels/travel/brubr-renaissance-brussels-hotel/,,WEBSITE_PRESENT,2026-08-19T11:30:10.603970+00:00,existing_duplicate,"source id, name/address, phone, or website matched existing listing",,"{""brand"": ""Renaissance"", ""contact:phone"": ""+32 2 505 29 29"", ""contact:website"": ""https://www.marriott.com/hotels/travel/brubr-renaissance-brussels-hotel/"", ""name"": ""Renaissance Brussels Hotel"", ""operator"": ""Marriott"", ""tourism"": ""hotel""}"
